GEO_ID,NAME,B19013_001E,B19013_001EA,B19013_001M,B19013_001MA
Geography,Geographic Area Name,Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars),Annotation of Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars),Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars),Annotation of Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)
1400000US36047069200,"Census Tract 692, Kings County, New York",122353,null,23897,null
1400000US36047069601,"Census Tract 696.01, Kings County, New York",68750,null,31887,null
1400000US36047069602,"Census Tract 696.02, Kings County, New York",79471,null,11983,null
1400000US36047069800,"Census Tract 698, Kings County, New York",116042,null,26778,null
1400000US36047070000,"Census Tract 700, Kings County, New York",78168,null,22596,null
1400000US36047070201,"Census Tract 702.01, Kings County, New York",115410,null,23843,null
1400000US36047070202,"Census Tract 702.02, Kings County, New York",-,-,**,**
1400000US36047070203,"Census Tract 702.03, Kings County, New York",-,-,**,**
1400000US36047070601,"Census Tract 706.01, Kings County, New York",113313,null,38549,null
1400000US36047070602,"Census Tract 706.02, Kings County, New York",-,-,**,**
1400000US36047072000,"Census Tract 720, Kings County, New York",70921,null,17080,null
1400000US36047072200,"Census Tract 722, Kings County, New York",65405,null,9300,null
1400000US36047072400,"Census Tract 724, Kings County, New York",78015,null,11756,null
1400000US36047072600,"Census Tract 726, Kings County, New York",87759,null,18584,null
1400000US36047072800,"Census Tract 728, Kings County, New York",64712,null,28202,null
1400000US36047073000,"Census Tract 730, Kings County, New York",112625,null,46409,null
1400000US36047073200,"Census Tract 732, Kings County, New York",59193,null,10751,null
1400000US36047073400,"Census Tract 734, Kings County, New York",90446,null,37579,null
1400000US36047073600,"Census Tract 736, Kings County, New York",64688,null,20739,null
1400000US36047073800,"Census Tract 738, Kings County, New York",60495,null,24015,null
1400000US36047074000,"Census Tract 740, Kings County, New York",66023,null,40954,null
1400000US36047074200,"Census Tract 742, Kings County, New York",70561,null,12943,null
1400000US36047074400,"Census Tract 744, Kings County, New York",139904,null,15012,null
1400000US36047074600,"Census Tract 746, Kings County, New York",84784,null,17493,null
1400000US36047074800,"Census Tract 748, Kings County, New York",80107,null,25458,null
1400000US36047075000,"Census Tract 750, Kings County, New York",78400,null,15249,null
1400000US36047075200,"Census Tract 752, Kings County, New York",168167,null,16886,null
1400000US36047075400,"Census Tract 754, Kings County, New York",96114,null,14405,null
1400000US36047075600,"Census Tract 756, Kings County, New York",93125,null,51342,null
1400000US36047075800,"Census Tract 758, Kings County, New York",62813,null,34163,null
1400000US36047076000,"Census Tract 760, Kings County, New York",51705,null,29358,null
1400000US36047076200,"Census Tract 762, Kings County, New York",60434,null,8466,null
1400000US36047076400,"Census Tract 764, Kings County, New York",70247,null,15353,null
1400000US36047076600,"Census Tract 766, Kings County, New York",71111,null,10758,null
1400000US36047076800,"Census Tract 768, Kings County, New York",54395,null,12327,null
1400000US36047077000,"Census Tract 770, Kings County, New York",74802,null,23493,null
1400000US36047077200,"Census Tract 772, Kings County, New York",70876,null,7913,null
1400000US36047077400,"Census Tract 774, Kings County, New York",80335,null,6986,null
1400000US36047077600,"Census Tract 776, Kings County, New York",73342,null,21968,null
1400000US36047078000,"Census Tract 780, Kings County, New York",97813,null,21561,null
1400000US36047078200,"Census Tract 782, Kings County, New York",60580,null,14559,null
1400000US36047078400,"Census Tract 784, Kings County, New York",96354,null,31408,null
1400000US36047078601,"Census Tract 786.01, Kings County, New York",60795,null,6506,null
1400000US36047078602,"Census Tract 786.02, Kings County, New York",50259,null,9685,null
1400000US36047078801,"Census Tract 788.01, Kings County, New York",48167,null,13697,null
1400000US36047078802,"Census Tract 788.02, Kings County, New York",51467,null,14175,null
1400000US36047079001,"Census Tract 790.01, Kings County, New York",57857,null,38643,null
1400000US36047079002,"Census Tract 790.02, Kings County, New York",56339,null,17163,null
1400000US36047079201,"Census Tract 792.01, Kings County, New York",73938,null,18682,null
1400000US36047079202,"Census Tract 792.02, Kings County, New York",57436,null,21521,null
1400000US36047079400,"Census Tract 794, Kings County, New York",39901,null,14836,null
1400000US36047079601,"Census Tract 796.01, Kings County, New York",63656,null,16287,null
1400000US36047079602,"Census Tract 796.02, Kings County, New York",64760,null,12743,null
1400000US36047079801,"Census Tract 798.01, Kings County, New York",75450,null,18382,null
1400000US36047079802,"Census Tract 798.02, Kings County, New York",80968,null,9054,null
1400000US36047080000,"Census Tract 800, Kings County, New York",69102,null,20119,null
1400000US36047080200,"Census Tract 802, Kings County, New York",81077,null,20958,null
1400000US36047080400,"Census Tract 804, Kings County, New York",46870,null,5289,null
1400000US36047080600,"Census Tract 806, Kings County, New York",59559,null,22338,null
1400000US36047080800,"Census Tract 808, Kings County, New York",11484,null,930,null
1400000US36047081000,"Census Tract 810, Kings County, New York",59261,null,6584,null
1400000US36047081400,"Census Tract 814, Kings County, New York",53631,null,20120,null
1400000US36047081600,"Census Tract 816, Kings County, New York",52969,null,10230,null
1400000US36047081800,"Census Tract 818, Kings County, New York",79628,null,19047,null
1400000US36047082000,"Census Tract 820, Kings County, New York",46107,null,15880,null
1400000US36047082200,"Census Tract 822, Kings County, New York",62914,null,12059,null
1400000US36047082400,"Census Tract 824, Kings County, New York",46886,null,9660,null
1400000US36047082600,"Census Tract 826, Kings County, New York",57808,null,14632,null
1400000US36047082800,"Census Tract 828, Kings County, New York",69710,null,11362,null
1400000US36047083000,"Census Tract 830, Kings County, New York",57446,null,11845,null
1400000US36047083200,"Census Tract 832, Kings County, New York",64769,null,19872,null
1400000US36047083400,"Census Tract 834, Kings County, New York",61912,null,33039,null
1400000US36047083600,"Census Tract 836, Kings County, New York",72037,null,10390,null
1400000US36047083800,"Census Tract 838, Kings County, New York",79389,null,13810,null
1400000US36047084000,"Census Tract 840, Kings County, New York",52300,null,48528,null
1400000US36047084600,"Census Tract 846, Kings County, New York",70795,null,15730,null
1400000US36047084800,"Census Tract 848, Kings County, New York",81975,null,16412,null
1400000US36047085000,"Census Tract 850, Kings County, New York",69432,null,38894,null
1400000US36047085200,"Census Tract 852, Kings County, New York",-,-,**,**
1400000US36047085400,"Census Tract 854, Kings County, New York",63472,null,8525,null
1400000US36047085600,"Census Tract 856, Kings County, New York",65523,null,12582,null
1400000US36047085800,"Census Tract 858, Kings County, New York",63507,null,8643,null
1400000US36047086000,"Census Tract 860, Kings County, New York",64265,null,17543,null
1400000US36047086200,"Census Tract 862, Kings County, New York",46620,null,8736,null
1400000US36047086400,"Census Tract 864, Kings County, New York",66058,null,30682,null
1400000US36047086600,"Census Tract 866, Kings County, New York",65453,null,13861,null
1400000US36047086800,"Census Tract 868, Kings County, New York",39186,null,16199,null
1400000US36047087000,"Census Tract 870, Kings County, New York",44239,null,14044,null
1400000US36047087200,"Census Tract 872, Kings County, New York",55906,null,9518,null
1400000US36047087401,"Census Tract 874.01, Kings County, New York",53237,null,10118,null
1400000US36047087600,"Census Tract 876, Kings County, New York",40335,null,7535,null
1400000US36047087800,"Census Tract 878, Kings County, New York",54509,null,15393,null
1400000US36047088001,"Census Tract 880.01, Kings County, New York",37262,null,18711,null
1400000US36047088002,"Census Tract 880.02, Kings County, New York",84000,null,46599,null
1400000US36047088200,"Census Tract 882, Kings County, New York",46989,null,11626,null
1400000US36047088400,"Census Tract 884, Kings County, New York",44893,null,14038,null
1400000US36047088600,"Census Tract 886, Kings County, New York",35606,null,18104,null
1400000US36047088800,"Census Tract 888, Kings County, New York",44912,null,10282,null
1400000US36047089000,"Census Tract 890, Kings County, New York",52841,null,7002,null
1400000US36047089200,"Census Tract 892, Kings County, New York",22551,null,14959,null
1400000US36047089400,"Census Tract 894, Kings County, New York",43880,null,7302,null
1400000US36047089600,"Census Tract 896, Kings County, New York",24234,null,16463,null
1400000US36047089800,"Census Tract 898, Kings County, New York",64444,null,28194,null
1400000US36047090000,"Census Tract 900, Kings County, New York",32872,null,9986,null
1400000US36047090200,"Census Tract 902, Kings County, New York",31761,null,20482,null
1400000US36047090600,"Census Tract 906, Kings County, New York",16619,null,7159,null
1400000US36047090800,"Census Tract 908, Kings County, New York",12234,null,9423,null
1400000US36047091000,"Census Tract 910, Kings County, New York",13128,null,3107,null
1400000US36047091200,"Census Tract 912, Kings County, New York",16052,null,4901,null
1400000US36047091600,"Census Tract 916, Kings County, New York",18507,null,8231,null
1400000US36047091800,"Census Tract 918, Kings County, New York",31786,null,14092,null
1400000US36047092000,"Census Tract 920, Kings County, New York",33550,null,3808,null
1400000US36047092200,"Census Tract 922, Kings County, New York",40875,null,20211,null
1400000US36047092400,"Census Tract 924, Kings County, New York",27114,null,5849,null
1400000US36047092800,"Census Tract 928, Kings County, New York",70365,null,16131,null
1400000US36047093000,"Census Tract 930, Kings County, New York",82539,null,13689,null
1400000US36047093200,"Census Tract 932, Kings County, New York",48833,null,11749,null
1400000US36047093400,"Census Tract 934, Kings County, New York",67339,null,16497,null
1400000US36047093600,"Census Tract 936, Kings County, New York",65363,null,11161,null
1400000US36047093800,"Census Tract 938, Kings County, New York",80185,null,14234,null
1400000US36047094401,"Census Tract 944.01, Kings County, New York",74688,null,29498,null
1400000US36047094402,"Census Tract 944.02, Kings County, New York",25313,null,7215,null
1400000US36047094600,"Census Tract 946, Kings County, New York",79242,null,21143,null
1400000US36047095000,"Census Tract 950, Kings County, New York",82383,null,23729,null
1400000US36047095400,"Census Tract 954, Kings County, New York",85341,null,22275,null
1400000US36047095600,"Census Tract 956, Kings County, New York",71905,null,11879,null
1400000US36047095800,"Census Tract 958, Kings County, New York",62083,null,16978,null
1400000US36047096000,"Census Tract 960, Kings County, New York",-,-,**,**
1400000US36047096200,"Census Tract 962, Kings County, New York",83221,null,26868,null
1400000US36047096400,"Census Tract 964, Kings County, New York",78105,null,29322,null
1400000US36047096600,"Census Tract 966, Kings County, New York",62679,null,19027,null
1400000US36047096800,"Census Tract 968, Kings County, New York",87745,null,18229,null
1400000US36047097000,"Census Tract 970, Kings County, New York",91635,null,20246,null
1400000US36047097400,"Census Tract 974, Kings County, New York",75607,null,15408,null
1400000US36047098200,"Census Tract 982, Kings County, New York",23667,null,4164,null
1400000US36047098400,"Census Tract 984, Kings County, New York",89779,null,21118,null
1400000US36047098600,"Census Tract 986, Kings County, New York",85417,null,12301,null
